# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 19 11:24:48 2026
#
# User preference: *
#
# CONSTRAINT:  where (releasedate like '%2025%')
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmiderr2: Transit Midpoint Lower Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_impparerr1:  Impact Parameter Upper Unc.
# COLUMN pl_impparerr2:  Impact Parameter Lower Unc.
# COLUMN pl_impparlim:   Impact Parameter Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorerr2:  Ratio of Semi-Major Axis to Stellar Radius Lower Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,rowupdate,pl_pubdate,releasedate
TOI-2005 b,10h56m07.60s,164.0316540,-43d22m36.11s,-43.3766967,1,<a refstr=BIERYLA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..273B/abstract target=ref>Bieryla et al. 2025</a>,17.30590400000,0.00002300000,-0.00002000000,0,11.99360935,0.67253884,-1.23298788,0,0.597000,0.097000,-0.065000,0,87.10000,1.10000,-0.90000,0,2458549.83760000,0.00110000,-0.00130000,0,0,0.520000,0.330000,-0.350000,0,,,,,2.2490000,0.0630000,-0.0630000,0,15.900000,1.970000,-1.750000,0,0.05107000,0.00037000,-0.00045000,0,<a refstr=BIERYLA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..273B/abstract target=ref>Bieryla et al. 2025</a>,7130.00,150.00,-150.00,0,2.020000,0.140000,-0.160000,0,3.946000,0.035000,-0.035000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.8670000,0.0030000,-0.0030000,8.9050000,0.0190000,-0.0190000,2025-05-13,2025-05,2025-05-13
TOI-201 b,05h49m36.43s,87.4017825,-54d54m37.52s,-54.9104230,1,<a refstr=MACIEJEWSKI__AMP_AMP___AMP__321_OBODA_2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250711504M/abstract target=ref>Maciejewski &amp; &#321;oboda 2025</a>,52.97794600000,0.00003100000,-0.00004000000,0,11.82547464,0.15692573,-0.10088083,0,0.318000,0.020000,-0.022000,0,88.74700,0.02900,-0.03200,0,,,,,1,0.729000,0.011000,-0.010000,0,,,,,4.7900000,0.0200000,-0.0200000,0,,,,,0.07919000,0.00028000,-0.00028000,0,<a refstr=MACIEJEWSKI__AMP_AMP___AMP__321_OBODA_2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250711504M/abstract target=ref>Maciejewski &amp; &#321;oboda 2025</a>,,,,,1.339000,0.017000,-0.011000,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.0700000,0.0300000,-0.0300000,7.8460000,0.0240000,-0.0240000,2025-08-07,2025-07,2025-08-07
TOI-201 c,05h49m36.43s,87.4017825,-54d54m37.52s,-54.9104230,1,<a refstr=MACIEJEWSKI__AMP_AMP___AMP__321_OBODA_2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250711504M/abstract target=ref>Maciejewski &amp; &#321;oboda 2025</a>,2800.00000000000,360.00000000000,-210.00000000000,0,11.13051784,0.19055267,-0.15692573,0,0.643000,0.009000,-0.021000,0,89.89600,0.03000,-0.01700,0,2460062.59300000,0.01400000,-0.02400000,0,0,0.440000,0.130000,-0.230000,0,,,,,14.0000000,1.2000000,-0.7000000,0,,,,,0.07449000,0.00087000,-0.00091000,0,<a refstr=MACIEJEWSKI__AMP_AMP___AMP__321_OBODA_2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250711504M/abstract target=ref>Maciejewski &amp; &#321;oboda 2025</a>,,,,,1.339000,0.017000,-0.011000,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.0700000,0.0300000,-0.0300000,7.8460000,0.0240000,-0.0240000,2025-08-07,2025-07,2025-08-07
TOI-2010 b,19h28m40.07s,292.1669417,+53d29m14.53s,53.4873694,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,1134.67239633331,0.00005085344,-0.00005085344,0,11.75821955,0.58366120,-0.58366120,0,,,,,,,,,2459846.97728500,0.00637237,-0.00637237,0,0,,,,,1.16792159,0.00823833,-0.00823833,0,8.6844623,0.0417976,-0.0417976,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5842.00,129.23,-129.23,0,1.073520,0.052940,-0.052940,0,4.399290,0.079310,-0.079310,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.8490000,0.0040000,-0.0040000,8.2810000,0.0160000,-0.0160000,2025-01-29,2017-07,2025-01-29
TOI-2015 b,15h28m31.84s,232.1326528,+27d21m39.86s,27.3610730,1,<a refstr=BARKAOUI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250207074B/abstract target=ref>Barkaoui et al. 2025</a>,3.34823700000,0.00003500000,-0.00003000000,0,3.30900000,0.01300000,-0.01100000,0,0.078900,0.001800,-0.001600,0,87.61000,0.01000,-0.01000,0,2459424.78570000,0.00016000,-0.00015000,0,1,0.743460,0.002900,-0.003000,0,,,,,0.9876000,0.0029000,-0.0034000,0,19.281100,0.006100,-0.006000,0,0.09278000,0.00035000,-0.00030000,0,<a refstr=BARKAOUI_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250207074B/abstract target=ref>Barkaoui et al. 2025</a>,3297.00,14.00,-28.00,0,0.327300,0.002900,-0.005100,0,5.040000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16.1100000,0.2000000,-0.2000000,10.2630000,0.0190000,-0.0190000,2025-03-09,2025-02,2025-03-09
TOI-2015 b,15h28m31.84s,232.1326528,+27d21m39.86s,27.3610730,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3.34914080000,0.00001600000,-0.00001600000,0,5.37673000,2.27494000,-2.27494000,0,,,,,,,,,2459712.92890900,0.00292260,-0.00292260,0,1,,,,,0.72100000,0.40502900,-0.40502900,0,1.2070000,0.2500000,-0.2500000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3223.00,157.00,-157.00,0,0.320000,0.010000,-0.010000,0,4.899930,0.002944,-0.002944,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16.1100000,0.2000000,-0.2000000,10.2630000,0.0190000,-0.0190000,2025-04-21,2017-07,2025-04-21
TOI-2031 A b,22h04m28.27s,331.1178077,+81d33m57.42s,81.5659509,1,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,5.71548654000,0.00000076000,-0.00000075000,0,14.20177855,0.26901554,-0.26901554,0,0.076000,,,1,88.32000,0.19000,-0.17000,0,2459806.02913500,0.00007600,-0.00007600,0,0,0.336000,0.030000,-0.035000,0,1.10100000,0.00670000,-0.00680000,0,4.0270000,0.0100000,-0.0100000,0,11.430000,0.130000,-0.130000,0,,,,,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,6490.00,170.00,-130.00,0,1.241000,0.022000,-0.022000,0,4.320000,0.014000,-0.014000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.2540000,0.0100000,-0.0100000,9.9710000,0.0230000,-0.0230000,2025-07-29,2025-07,2025-07-29
TOI-2068 b,12h25m05.65s,186.2735600,+60d25m06.04s,60.4183455,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,7.76908874827,0.00003892323,-0.00003892323,0,2.36633077,0.20542012,-0.20542012,0,,,,,,,,,2458683.41682600,0.00252724,-0.00252724,0,0,,,,,0.14167912,0.01306478,-0.01306478,0,2.6251447,0.2714902,-0.2714902,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3700.00,157.00,-157.00,0,0.542573,0.016130,-0.016130,0,4.700360,0.009455,-0.009455,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.0070000,0.0090000,-0.0090000,9.0070000,0.0220000,-0.0220000,2025-08-07,2017-07,2025-04-21
TOI-2076 b,14h29m34.08s,217.3920159,+39d47m25.44s,39.7903991,0,<a refstr=FRAZIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...944L..41F/abstract target=ref>Frazier et al. 2023</a>,10.35523500000,0.00002000000,-0.00002000000,0,2.39000000,0.10000000,-0.10000000,0,0.000000,,,0,89.65000,0.17000,-0.17000,0,2458743.72190000,0.00190000,-0.00190000,0,1,0.123000,0.077000,-0.073000,0,,,,,3.2450000,0.0380000,-0.0430000,0,25.070000,0.280000,-0.280000,0,0.02881000,0.00095000,-0.00095000,0,<a refstr=FRAZIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJ...944L..41F/abstract target=ref>Frazier et al. 2023</a>,5201.00,66.00,-61.00,0,0.774000,0.015000,-0.015000,0,4.608000,0.018000,-0.018000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.1390000,0.0020000,-0.0020000,7.1150000,0.0170000,-0.0170000,2025-04-07,2023-02,2025-04-07
TOI-2076 e,14h29m34.08s,217.3920159,+39d47m25.44s,39.7903991,0,<a refstr=BARBER_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250506358B/abstract target=ref>Barber et al. 2025</a>,3.02234450000,0.00000330000,-0.00000320000,0,1.35500000,0.10100000,-0.09800000,0,,,,,90.00000,2.30000,-2.30000,0,2458740.21306000,0.00081000,-0.00080000,0,0,0.000000,0.400000,-0.400000,0,,,,,2.1600000,0.0360000,-0.0310000,0,10.400000,0.430000,-1.000000,0,0.01560000,0.00100000,-0.00100000,0,<a refstr=BARBER_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250506358B/abstract target=ref>Barber et al. 2025</a>,5192.00,61.00,-58.00,0,0.796000,0.028600,-0.021700,0,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.1390000,0.0020000,-0.0020000,7.1150000,0.0170000,-0.0170000,2025-05-19,2025-05,2025-05-19
TOI-2088 b,17h25m29.97s,261.3748943,+75d52m56.21s,75.8822796,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,124.72987003126,0.00056745345,-0.00056745345,0,3.51309350,0.44569430,-0.44569430,0,,,,,,,,,2459517.99570000,0.00518610,-0.00518610,0,0,,,,,0.17819160,0.00675591,-0.00675591,0,7.2967692,0.2877209,-0.2877209,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4902.00,123.23,-123.23,0,0.831423,0.053337,-0.053337,0,4.502600,0.089012,-0.089012,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.6380000,0.0340000,-0.0340000,9.5210000,0.0150000,-0.0150000,2025-04-21,2017-07,2025-04-21
TOI-2093 c,20h10m57.01s,302.7375229,+70d52m10.75s,70.8696532,1,<a refstr=SANZ_FORCADA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251000299S/abstract target=ref>Sanz-Forcada et al. 2025</a>,53.81149000000,0.00017000000,-0.00017000000,0,2.30000000,0.12000000,-0.12000000,0,0.000000,,,0,89.57700,0.08800,-0.07500,0,2458751.61220000,0.00400000,-0.00420000,0,0,0.560000,0.070000,-0.095000,0,0.08410000,0.00600000,-0.00610000,0,4.6800000,0.6000000,-0.5000000,0,,,,,0.02900000,0.00100000,-0.00110000,0,<a refstr=SANZ_FORCADA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251000299S/abstract target=ref>Sanz-Forcada et al. 2025</a>,4426.00,85.00,-85.00,0,0.729000,0.029000,-0.029000,0,4.870000,0.060000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.9250000,0.0260000,-0.0260000,8.9750000,0.0180000,-0.0180000,2025-10-30,2025-09,2025-10-30
TOI-2107 b,19h07m11.17s,286.7965405,-58d41m48.61s,-58.6968348,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,2.45457000000,,,0,14.18300000,0.74542600,-0.74542600,0,,,,,,,,,2458654.61467000,0.00051000,-0.00051000,0,0,,,,,1.92500000,0.00038933,-0.00038933,0,2.3900000,0.0540000,-0.0540000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5565.00,124.90,-124.90,0,0.970000,0.050000,-0.050000,0,4.450000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.0363000,0.0459000,-0.0459000,10.3280000,0.0210000,-0.0210000,2025-04-21,2017-07,2025-04-21
TOI-2120 b,01h34m01.76s,23.5073150,+65d30m50.36s,65.5139877,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5.79981888818,0.00001400048,-0.00001400048,0,2.63461243,0.39226365,-0.39226365,0,,,,,,,,,2458795.82287400,0.00099715,-0.00099715,0,0,,,,,0.85673390,0.13173026,-0.13173026,0,1.0143740,0.1012109,-0.1012109,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,3179.00,157.00,-157.00,0,0.240233,0.007282,-0.007282,0,4.999780,0.015363,-0.015363,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.6480000,0.1050000,-0.1050000,10.2050000,0.0230000,-0.0230000,2025-04-21,2017-07,2025-04-21
TOI-2128 b,17h07m55.63s,256.9817998,+32d06m19.09s,32.1053027,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,16.34138890210,0.00012791951,-0.00012791951,0,2.62907902,0.14746214,-0.14746214,0,,,,,,,,,2458987.26635400,0.00339065,-0.00339065,0,0,,,,,0.03720971,0.00238721,-0.00238721,0,5.3764481,0.2660670,-0.2660670,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5991.11,101.69,-101.69,0,1.125060,0.042211,-0.042211,0,4.377110,0.072591,-0.072591,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,7.2214200,0.0230000,-0.0230000,5.8210000,0.0340000,-0.0340000,2025-04-21,2017-07,2025-04-21
TOI-2134 b,18h07m44.52s,271.9355015,+39d04m22.54s,39.0729269,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,9.22920780000,0.00000560000,-0.00000560000,0,3.21883000,0.26860600,-0.26860600,0,,,,,,,,,2460496.59096300,0.00044090,-0.00044090,0,0,,,,,0.16060000,0.00203972,-0.00203972,0,2.8170000,0.3130000,-0.3130000,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,4406.00,123.34,-123.34,0,0.770000,0.060000,-0.060000,0,4.504280,0.098013,-0.098013,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,8.9330000,0.0030000,-0.0030000,6.0910000,0.0170000,-0.0170000,2025-04-21,2017-07,2025-04-21
TOI-2141 b,17h15m02.96s,258.7623456,+18d20m25.24s,18.3403449,1,<a refstr=LUQUE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250900762L/abstract target=ref>Luque et al. 2025</a>,18.26160800000,0.00001900000,-0.00002000000,0,3.14700000,0.04300000,-0.04200000,0,,,,,88.75500,0.06300,-0.06300,0,2458992.50200000,0.00140000,-0.00130000,0,0,0.650000,0.019000,-0.020000,0,,,,,,,,,29.930000,0.620000,-0.640000,0,0.03037000,0.00035000,-0.00034000,0,<a refstr=LUQUE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250900762L/abstract target=ref>Luque et al. 2025</a>,5635.00,61.00,-61.00,0,0.950000,0.007000,-0.007000,0,4.400000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,9.4600000,0.0030000,-0.0030000,7.8700000,0.0240000,-0.0240000,2025-09-25,2025-08,2025-09-25
TOI-2169 A b,18h36m40.83s,279.1701117,+23d15m31.03s,23.2586193,1,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,8.21482820000,0.00000810000,-0.00000800000,0,12.50922246,0.41473229,-0.40352331,0,0.045000,,,1,85.80000,0.21000,-0.21000,0,2459732.67384000,0.00050000,-0.00050000,0,0,0.775000,0.015000,-0.017000,0,0.39700000,0.01000000,-0.01000000,0,4.3370000,0.0430000,-0.0430000,0,10.570000,0.320000,-0.310000,0,,,,,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,6270.00,130.00,-130.00,0,1.820000,0.047000,-0.046000,0,4.069000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.1600000,0.0080000,-0.0080000,9.6690000,0.0160000,-0.0160000,2025-07-29,2025-07,2025-07-29
TOI-2184 b,06h43m19.95s,100.8331246,-66d56m51.56s,-66.9476563,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6.90678684115,0.00000974626,-0.00000974626,0,13.41760283,0.88400877,-0.88400877,0,,,,,,,,,2459036.61874100,0.00084461,-0.00084461,0,0,,,,,0.17517779,0.00260573,-0.00260573,0,6.6850674,0.1209939,-0.1209939,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,5731.80,64.70,-64.70,0,3.151380,0.169143,-0.169143,0,3.650000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12.2540000,0.0400000,-0.0400000,10.4100000,0.0190000,-0.0190000,2025-06-11,2017-07,2025-06-11
TOI-2202 b,03h24m54.82s,51.2284214,-73d57m27.16s,-73.9575458,1,<a refstr=RICE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..266R/abstract target=ref>Rice et al. 2023</a>,11.91260750000,0.00011000000,-0.00011000000,0,10.95117414,0.17934369,-0.17934369,0,0.022000,0.022000,-0.015000,0,89.29000,0.17000,-0.12000,0,2459577.97363620,0.00380000,-0.00380000,0,1,0.323000,0.055000,-0.080000,0,,,,,3.7680000,0.0320000,-0.0300000,0,25.980000,0.340000,-0.340000,0,0.12650000,0.00170000,-0.00180000,0,<a refstr=RICE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..266R/abstract target=ref>Rice et al. 2023</a>,5169.00,80.00,-78.00,0,0.808000,0.024000,-0.022000,0,4.548000,0.030000,-0.031000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.0040000,0.1030000,-0.1030000,10.8000000,0.0230000,-0.0230000,2025-04-16,2023-12,2025-04-16
TOI-2207 b,20h30m23.21s,307.5966925,-44d53m15.43s,-44.8876181,0,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,8.00048904124,0.00001854126,-0.00001854126,0,10.97092652,0.66381350,-0.66381350,0,,,,,,,,,2459043.77018900,0.00104601,-0.00104601,0,0,,,,,0.46067420,0.01593847,-0.01593847,0,4.6706895,0.1460354,-0.1460354,0,,,,,,,,,<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>,6146.00,131.40,-131.40,0,1.557380,0.075101,-0.075101,0,4.120000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11.3160000,0.0190000,-0.0190000,10.1330000,0.0230000,-0.0230000,2025-06-11,2017-07,2025-06-11
